user, technique, session, index, phrase, rate, error
ljy, normal, 1, 6, win first prize in the contest, 11.6165155874, 0.0
ljy, normal, 1, 7, get aboard the ship is leaving, 9.07811719849, 0.0
ljy, normal, 1, 8, if you cone home late the doors are locked, 8.46206175646, 0.0238095238095
ljy, normal, 2, 1, tell a lie and your nose will grow, 7.33119582212, 0.0
ljy, normal, 2, 2, on the way to the cottage, 8.05020645425, 0.0
ljy, normal, 2, 3, rapidly running short on words, 7.58291995888, 0.0
ljy, normal, 2, 4, house with new electrical panel, 11.2670178916, 0.0
ljy, normal, 2, 5, the music is better than it sounds, 9.50718273315, 0.0
ljy, normal, 2, 6, no exchange without a bill, 12.4607062955, 0.0
ljy, normal, 2, 7, my favorite subject is psychology, 7.76317844156, 0.0
ljy, normal, 2, 8, the punishment should fit the crime, 13.0638313314, 0.0
ljy, normal, 3, 1, electrons bring out the best, 13.018714402, 0.0357142857143
ljy, normal, 3, 2, come and see our new car, 11.6528672186, 0.0
ljy, normal, 3, 3, important news always seems to be late, 13.5665076842, 0.0
ljy, normal, 3, 4, my preferred treat is chocolate, 15.3634596235, 0.0
ljy, normal, 3, 5, construction makes traveling difficult, 13.5597597985, 0.0
ljy, normal, 3, 6, an airport is a very busy place, 12.6812359978, 0.0
ljy, normal, 3, 7, do not worry about this, 14.9224425682, 0.0
ljy, normal, 3, 8, rain rain go away, 15.1364987837, 0.0
ljy, normal, 4, 1, we went grocery shopping, 14.5605824233, 0.0
ljy, normal, 4, 2, we better investigate this, 10.009792188, 0.0
ljy, normal, 4, 3, purple blow their horn a lot, 11.5365323524, 0.0714285714286
ljy, normal, 4, 4, exercise is good for the mind, 13.1422834718, 0.0
ljy, normal, 4, 5, rent is paid at the beginning of the month, 10.5894261465, 0.0
ljy, normal, 4, 6, exceed the maximum speed limit, 15.7139259632, 0.0
ljy, normal, 4, 7, what to do when the oil runs dry, 9.52290258071, 0.0
ljy, normal, 4, 8, effort is what it will take, 9.17463075586, 0.0
ljy, normal, 5, 1, sad to near that news, 13.7059930126, 0.047619047619
ljy, normal, 5, 2, fish are jumping, 12.5946472749, 0.0
ljy, normal, 5, 3, a picture is worth many words, 14.252486762, 0.0
ljy, normal, 5, 4, the first time he tried to swim, 11.6166505324, 0.0
ljy, normal, 5, 5, beautiful paintings in the gallery, 10.7276953335, 0.0
ljy, normal, 5, 6, machinery is too complicated, 13.6196486131, 0.0
ljy, normal, 5, 7, there will be some fog tonight, 14.3898695318, 0.0
ljy, normal, 5, 8, employee recruitment tales a lot of effort, 14.0652471186, 0.0238095238095
ljy, normal, 6, 1, where did you get that tie, 13.986013986, 0.0
ljy, normal, 6, 2, that is a very odd question, 13.6957875078, 0.0
ljy, normal, 6, 3, the bus was very crowded, 10.3644843669, 0.0
ljy, normal, 6, 4, life is but a dream, 13.7688365333, 0.0
ljy, normal, 6, 5, the children are playing, 15.2063721941, 0.0
ljy, normal, 6, 6, insurance is important for bad drivers, 12.8504672897, 0.0
ljy, normal, 6, 7, saving that child was an heroic effort, 14.7002526606, 0.0
ljy, normal, 6, 8, the opposing team is over there, 12.3183828174, 0.0
lmy, normal, 1, 1, the postal service is very slow, 14.0663462666, 0.0
lmy, normal, 1, 2, do you prefer a window seat, 12.823875725, 0.0
lmy, normal, 1, 3, we better investigate this, 17.6324027343, 0.0
lmy, normal, 1, 4, frequently asked questions, 16.5578143685, 0.0
lmy, normal, 1, 5, the living is easy, 14.6567869066, 0.0
lmy, normal, 1, 6, that lands is owned by the government, 15.0857087242, 0.027027027027
lmy, normal, 1, 7, we have enough witnesses, 16.2411946301, 0.0
lmy, normal, 1, 8, can we play cards tonight, 13.4634083794, 0.0
lmy, normal, 2, 1, he underwent triple bypass surgery, 11.37864986, 0.0
lmy, normal, 2, 2, file all complaints in writing, 15.1581402128, 0.0
lmy, normal, 2, 3, the kids are very excited, 11.1153259172, 0.0
lmy, normal, 2, 4, make up a few more phrases, 17.4142589611, 0.0
lmy, normal, 2, 5, a dog is the best friend of a man, 10.0050358681, 0.0
lmy, normal, 2, 6, no exchange without a bill, 15.1389167646, 0.0
lmy, normal, 2, 7, my bike has a flat tire, 13.1755520312, 0.0
lmy, normal, 2, 8, important news always seems to be late, 13.6703453186, 0.0
lmy, normal, 3, 1, did you see that spectacular explosion, 16.8776371308, 0.0
lmy, normal, 3, 2, the algorithm is too complicated, 14.7484856466, 0.0
lmy, normal, 3, 3, jumping right out of the water, 16.5572051438, 0.0
lmy, normal, 3, 4, it is difficult to concentrate, 15.288122305, 0.0
lmy, normal, 3, 5, all together in one big pile, 15.0572831424, 0.0
lmy, normal, 3, 6, the opposing team is over there, 18.8816267248, 0.0
lmy, normal, 3, 7, come and see our new car, 16.8030068539, 0.0
lmy, normal, 3, 8, the location of the crime, 17.6039119804, 0.0
lmy, normal, 4, 1, the bus was very crowded, 9.94859890565, 0.0
lmy, normal, 4, 2, we missed your birthday, 22.6095148375, 0.0
lmy, normal, 4, 3, always cover all the bases, 13.6377724972, 0.0
lmy, normal, 4, 4, the imagination of the nation, 15.9210316829, 0.0
lmy, normal, 4, 5, communicate through email, 19.3494111049, 0.0
myh, dwell, 1, 1, we better investigate this, 9.68315727061, 0.0
myh, dwell, 1, 2, communicate through email, 9.43015874101, 0.0
myh, dwell, 1, 3, healthy food is good for you, 8.48311982099, 0.0
myh, dwell, 1, 4, sing the godpel and the blues, 5.99078916166, 0.0344827586207
myh, dwell, 1, 5, quit while you are ahead, 9.23911997382, 0.0
myh, dwell, 1, 6, the music is better than it sounds, 6.80957312488, 0.0
myh, dwell, 1, 7, elections bring out the best, 9.50002803828, 0.0
myh, dwell, 1, 8, life is but a dream, 8.84677387646, 0.0
myh, dwell, 2, 1, jumping right out of the water, 9.48928659543, 0.0
myh, dwell, 2, 2, please try to be home before midnight, 10.2274226895, 0.0
myh, dwell, 2, 3, sit at the front of the bus, 8.72630565617, 0.0
myh, dwell, 2, 4, file all complaints in writing, 9.73767575412, 0.0
myh, dwell, 2, 5, every apple from every tree, 10.8834524204, 0.0
myh, dwell, 2, 6, learn to walk before you run, 9.56417178084, 0.0
myh, dwell, 2, 7, where can my little dog be, 7.97970874063, 0.0
myh, dwell, 2, 8, did you have a good time, 8.93101962474, 0.0
myh, dwell, 3, 1, valid until the end of the year, 10.0110121133, 0.0
myh, dwell, 3, 2, teaching services will help, 11.6968564698, 0.0
myh, dwell, 3, 3, a picture is worth many words, 10.1648254685, 0.0
myh, dwell, 3, 4, come and see our new car, 10.5136954717, 0.0
myh, dwell, 3, 5, frequently asked questions, 11.3176405863, 0.0
myh, dwell, 3, 6, physics and chemistry are hard, 10.122639673, 0.0
myh, dwell, 3, 7, the price of gas is high, 9.374229093, 0.0
myh, dwell, 3, 8, the water was monitored daily, 10.7196455371, 0.0
myh, dwell, 4, 1, the facts get in the way, 9.01542111507, 0.0
myh, dwell, 4, 2, no exchange without a bill, 11.0179040942, 0.0
myh, dwell, 4, 3, get rid of that immediately, 10.4875175742, 0.0
myh, dwell, 4, 4, do not worry about this, 10.4808311115, 0.0
myh, dwell, 4, 5, this is a very good idea, 10.7163000564, 0.0
myh, dwell, 4, 6, interactions between men and women, 11.0711320232, 0.0
myh, dwell, 4, 7, completely sold out of that, 11.4333057167, 0.0
myh, dwell, 4, 8, this is too much to handle, 9.63929158857, 0.0
myh, dwell, 5, 1, for your information only, 10.948451043, 0.0
myh, dwell, 5, 2, all together in one big pile, 10.8511893061, 0.0
myh, dwell, 5, 3, prepare for the exam in advance, 10.7091370907, 0.0
myh, dwell, 5, 4, watch out for low flying objects, 10.7188937043, 0.0
myh, dwell, 5, 5, this leather jacket is too warm, 9.84910663552, 0.0
myh, dwell, 5, 6, are you sure you want this, 10.5, 0.0
myh, dwell, 5, 7, get aboard the ship is leaving, 11.2849834487, 0.0
myh, dwell, 5, 8, find a nearby parking spot, 9.80719937591, 0.0
myh, dwell, 6, 1, just what the doctor ordered, 10.1105845182, 0.0
myh, dwell, 6, 2, never mix religion and politics, 11.3350125945, 0.0
myh, dwell, 6, 3, that is a very odd question, 10.1616628176, 0.0
myh, dwell, 6, 4, a much higher risk of getting cancer, 10.3710532381, 0.0
myh, dwell, 6, 5, my bike has a flat tire, 10.3921096945, 0.0
myh, dwell, 6, 6, a quarter of a century, 10.7516177203, 0.0
myh, dwell, 6, 7, parking lot is full of trucks, 9.52506945363, 0.0
myh, dwell, 6, 8, vote according to your conscience , 11.9892510163, 0.0294117647059
ws, dwell, 1, 1, a picture is worth many words, 9.60038401536, 0.0
ws, dwell, 1, 2, you want to eat your cake, 10.2327088539, 0.0
ws, dwell, 1, 3, information super highway, 11.9990087775, 0.0
ws, dwell, 1, 4, universally understood to be wrong, 8.53300971104, 0.0
ws, dwell, 1, 5, interactions between men and women, 9.23095858377, 0.0
ws, dwell, 1, 6, an occasional taste of chocolate, 9.70122535716, 0.0
ws, dwell, 1, 7, get aboard the ship is leaving, 10.5355205074, 0.0
ws, dwell, 2, 1, my preferred treat is chocolate, 10.8345622536, 0.0
ws, dwell, 2, 2, please follow the guidelines, 12.5184124984, 0.0
ws, dwell, 2, 3, protect your environment, 10.9252982731, 0.0
ws, dwell, 2, 4, important news always seems to be late, 9.6980227651, 0.0
ws, dwell, 2, 5, exercise is good for the mind, 10.8619811801, 0.0
ws, dwell, 2, 6, sign the withdrawal slip, 9.9994841536, 0.0
ws, dwell, 2, 7, the union will go on strike, 9.7929750242, 0.0
ws, dwell, 2, 8, fall is my favorite season, 8.78322404208, 0.0
ws, dwell, 3, 1, completely sold out of that, 10.0904853304, 0.0
ws, dwell, 3, 2, do not drink too much, 11.1610806552, 0.0
ws, dwell, 3, 3, safe to walk the streets in the evening, 9.63468486552, 0.0
ws, dwell, 3, 4, people blow their horn a lot, 9.28617571059, 0.0
ws, dwell, 3, 5, our silver anniversary is coming, 10.3469938288, 0.0
ws, dwell, 3, 6, well connected with people, 11.1751749158, 0.0
ws, dwell, 3, 7, the chamber makes important decisions, 10.491455822, 0.0
ws, dwell, 3, 8, a correction had to be published, 9.23313670172, 0.0
ws, dwell, 4, 1, vote according to your conscience, 10.0366279237, 0.0
ws, dwell, 4, 2, he is just like everyone else, 8.88450148075, 0.0
ws, dwell, 4, 3, the price of gas is high, 9.75484533436, 0.0
ws, dwell, 4, 4, house with new electrical panel, 10.1532386951, 0.0
ws, dwell, 4, 5, lie detector tests never work, 10.570452063, 0.0
ws, dwell, 4, 6, just like it says on the can good, 9.54361923406, 0.0
ws, dwell, 4, 7, question that must be answered, 11.627040322, 0.0
ws, dwell, 4, 8, sent this by registered mail, 11.1102538384, 0.0
ws, dwell, 5, 1, obligations must be met first, 10.7303812862, 0.0
ws, dwell, 5, 2, just what the doctor ordered, 11.2381472666, 0.0
ws, dwell, 5, 3, communicate through email, 10.8333006241, 0.0
ws, dwell, 5, 4, insurance is important for bad drivers, 11.3545131322, 0.0
ws, dwell, 5, 5, longer than a football field, 10.9568194788, 0.0
ws, dwell, 5, 6, apartments are too expensive, 10.1853738032, 0.0
ws, dwell, 5, 7, with each step forward, 9.54733888866, 0.0
ws, dwell, 5, 8, elections bring out the best, 11.8289727687, 0.0
ws, dwell, 6, 1, they might find your comment offensive, 11.0343290236, 0.0
ws, dwell, 6, 2, most judges are very honest, 11.2154089967, 0.0
ws, dwell, 6, 3, exceed the maximum speed limit, 9.8394777508, 0.0
ws, dwell, 6, 4, a dog is the best friend of a man, 8.88046888876, 0.0
ws, dwell, 6, 5, be home before midnight, 11.6799688534, 0.0
ws, dwell, 6, 6, sit at the front of the bus, 10.7858243451, 0.0
ws, dwell, 6, 7, soon we will return from the city, 11.1259915525, 0.0
ws, dwell, 6, 8, time to go shopping, 10.4031209363, 0.0
wth, baseline, 1, 1, accompanied by an adult, 8.67615283477, 0.0
wth, baseline, 1, 2, the registration period is over, 13.5044452132, 0.0
wth, baseline, 1, 3, medieval times were very hard, 8.1948629136, 0.0
wth, baseline, 1, 4, construction makes traveling difficult, 8.65160600586, 0.0
wth, baseline, 1, 5, gas bills are sent monthly, 11.1315376701, 0.0
wth, baseline, 1, 6, the trains are always late, 13.2322867797, 0.0
wth, baseline, 1, 7, this watch is too expensive, 8.98639342821, 0.0
wth, baseline, 1, 8, you should visit a doctor, 13.1561773996, 0.0
wth, baseline, 2, 1, aa correction had to be published, 11.3901393936, 0.030303030303
wth, baseline, 2, 2, important for political patyyimpirtsnfimpidta  important for political parties, 8.66460847832, 0.602564102564
wth, baseline, 2, 3, the library is closed today, 9.14149443561, 0.0
wth, baseline, 2, 4, vary  very reluctant to enter, 9.13763563678, 0.206896551724
wth, baseline, 2, 5, life is but a dream, 13.7946890447, 0.0
wth, baseline, 2, 6, this equation is too complicated, 12.548457212, 0.0
wth, baseline, 2, 7, reading week is just about here, 15.6305577404, 0.0
wth, baseline, 2, 8, quit while you are ahead, 16.0146266924, 0.0
wth, baseline, 3, 1, sharp cheese keeps the mind sharp, 13.4876383386, 0.0
wth, baseline, 3, 2, this phenomenon will never occur, 14.927826624, 0.0
wth, baseline, 3, 3, a picture is worth many words, 13.2272094722, 0.0
wth, baseline, 3, 4, the postal service is very slow, 14.4402995436, 0.0
wth, baseline, 3, 5, lie detector tests never work, 17.31321922, 0.0
wth, baseline, 3, 6, jhrddfyiobsjnteraftiibeijteracyiinsinteracykmminteractions between men and women, 12.6186457094, 0.575
wth, baseline, 3, 7, the fourth edition was better, 15.2203140458, 0.0
wth, baseline, 3, 8, express delivery is very fast, 13.6985675864, 0.0
wth, baseline, 4, 1, well connected with people, 15.4302869698, 0.0
wth, baseline, 4, 2, on the way to the cottage, 11.9958014695, 0.0
wth, baseline, 4, 3, the protesters blocked all traffic, 16.1340922332, 0.0
wth, baseline, 4, 4, did you see that spectacular explosion, 15.1202749141, 0.0
wth, baseline, 4, 5, make up a few more phrases, 8.82229379639, 0.0
wth, baseline, 4, 6, teaching services will help, 18.132594598, 0.0
wth, baseline, 4, 7, sdsrsafe to walk the streets in the evening, 11.2271947606, 0.093023255814
wth, baseline, 4, 8, jumping right out of the water, 16.6620383227, 0.0
wth, baseline, 5, 1, sit at the front of the bus, 17.1744019628, 0.0
wth, baseline, 5, 2, every apple from every tree, 17.5751400917, 0.0
wth, baseline, 5, 3, the winners of the race, 18.7886279357, 0.0434782608696
wth, baseline, 5, 4, insurance is important for bad drivers, 18.4727340579, 0.0
wth, baseline, 5, 5, the bathroom is good for reading, 17.5743111304, 0.0
wth, baseline, 5, 6, cell for more details, 15.223060117, 0.047619047619
